#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU63	GS|98.0|EF174497_S000776520;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium,s:Methylobacterium_iners;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium,s:Methylobacterium_iners;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae
OTU64	SS|0.9000|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca;	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca	d:Bacteria
OTU65	GS|99.2|Z95728_S000020180;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6
OTU66	GSL|97.2|AY769083_S000444042;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
OTU67	SS|0.9800|Y18791_S000003918;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_IX,g:GpIX,s:Halospirulina_tapeticola;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast
OTU68	GSL|99.6|Y18618_S000005441;d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae
OTU69	SS|1.0000|Y18791_S000003918;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_IX,g:GpIX,s:Halospirulina_tapeticola;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast
OTU70	SS|0.9700|AJ233938_S000539315;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Chondromyces	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
OTU71	GS|100.0|AY743259_S000595381;d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus,s:Deinococcus_navajonensis;	d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus,s:Deinococcus_navajonensis;	d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus	
OTU72	US|0.9891|U58523_S000437934;d:Bacteria,p:Firmicutes,c:Bacilli	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae,g:Thermobispora,s:Thermobispora_bispora;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli
OTU73	US|0.9930|DQ208689_S000614201;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17	d:Bacteria,p:Firmicutes,c:Clostridia,o:Thermoanaerobacterales,f:Thermoanaerobacteraceae,g:Desulfovirgula,s:Desulfovirgula_thermocuniculi;	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17
OTU74	US|1.0000|EF457487_S000834912;d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria
OTU75	SS|0.9000|AB267477_S000721191;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavisolibacter,s:Flavisolibacter_ginsengiterrae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavisolibacter	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavisolibacter,s:Flavisolibacter_ginsengiterrae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU76	US|0.9891|EF457456_S000834881;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU77	GS|97.2|EU181225_S000966508;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Geodermatophilaceae,g:Modestobacter,s:Modestobacter_marinus;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Geodermatophilaceae,g:Modestobacter,s:Modestobacter_marinus;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
OTU78	SS|0.9900|Y18791_S000003918;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_IX,g:GpIX,s:Halospirulina_tapeticola;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast
OTU79	GS|97.2|JN607159_S002957911;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Nibrella,s:Nibrella_saemangeumensis;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Nibrella,s:Nibrella_saemangeumensis;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Nibrella,s:Nibrella_saemangeumensis	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Nibrella
OTU80	GS|97.6|GQ342559_S003611109;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Spirosoma,s:Spirosoma_endophyticum;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Spirosoma,s:Spirosoma_endophyticum;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Spirosoma,s:Spirosoma_endophyticum	d:Bacteria
OTU81	SS|0.9900|AY493922_S000263149;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3
OTU82	GS|98.4|GQ421850_S001589379;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter,s:Adhaeribacter_aerophilus;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter,s:Adhaeribacter_aerophilus;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae
OTU83	GS|98.4|EF457467_S000834892;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU84	SS|0.9800|Y18791_S000003918;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_IX,g:GpIX,s:Halospirulina_tapeticola;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast
OTU85	SS|0.9700|AY289394_S000405864;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp7,g:Gp7	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp7,g:Gp7;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp7,g:Gp7	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp7,g:Gp7
OTU86	SS|0.8800|X82558_S000005124;d:Bacteria,p:Nitrospirae,c:"Nitrospira",o:"Nitrospirales",f:"Nitrospiraceae",g:Nitrospira	d:Bacteria,p:Nitrospirae,c:"Nitrospira",o:"Nitrospirales",f:"Nitrospiraceae",g:Nitrospira;	d:Bacteria,p:Nitrospirae,c:"Nitrospira",o:"Nitrospirales",f:"Nitrospiraceae",g:Nitrospira	d:Bacteria
OTU87	SS|0.9800|AJ458462_S000130885;d:Bacteria,p:"Actinobacteria"	d:Bacteria,p:"Actinobacteria",c:Thermoleophilia,o:Thermoleophilales,f:Thermoleophilaceae,g:Thermoleophilum,s:Thermoleophilum_album;	d:Bacteria,p:"Actinobacteria"	d:Bacteria
OTU88	SS|0.9800|AF013027_S000387113;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_XII,g:GpXII;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast
OTU89	GS|97.9|EF457480_S000834905;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU90	SS|0.9900|GU256437_S001873714;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,s:Nitrospirillum_amazonense;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales	d:Bacteria
OTU91	SS|0.8700|KF459924_S004053537;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:Solirubrobacter_phytolaccae;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU92	GSL|97.6|AB267477_S000721191;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavisolibacter,s:Flavisolibacter_ginsengiterrae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavisolibacter	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavisolibacter,s:Flavisolibacter_ginsengiterrae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU93	SS|0.9400|KF056991_S004255588;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU94	US|0.9727|JQ345500_S003290740;d:Bacteria,p:"Chloroflexi",c:Thermomicrobia	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia,o:Sphaerobacterales,f:Sphaerobacteraceae,g:Nitrolancea,s:Nitrolancea_hollandica;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia
OTU95	US|0.9927|EF457487_S000834912;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU96	US|0.9925|EF457456_S000834881;d:Bacteria,p:Firmicutes,c:Bacilli	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli
OTU97	SS|0.9900|AM778124_S000941857;d:Bacteria,p:"Actinobacteria",c:Actinobacteria	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nakamurellaceae,g:Nakamurella,s:Nakamurella_lactea;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria	d:Bacteria
OTU98	GS|97.2|EU338486_S000980847;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rubellimicrobium,s:Rubellimicrobium_aerolatum;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rubellimicrobium,s:Rubellimicrobium_aerolatum;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales
OTU99	SS|1.0000|Y18791_S000003918;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_IX,g:GpIX,s:Halospirulina_tapeticola;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast
OTU100	SS|0.8200|JQ772481_S003313779;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_daechungensis;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales
OTU101	US|0.9925|EF457470_S000834895;d:Bacteria,p:"Chloroflexi",c:Chloroflexia	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Chloroflexia
OTU102	GS|99.6|HQ315828_S002235473;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella,s:Skermanella_stibiiresistens;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella,s:Skermanella_stibiiresistens;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU103	GS|99.2|Y12597_S000116232;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	d:Bacteria,p:"Acidobacteria"
OTU104	SS|0.8900|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca;	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca	d:Bacteria
OTU106	SS|1.0000|HQ436499_S002339679;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavisolibacter,s:Flavisolibacter_rigui;	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU107	GS|97.6|GQ421846_S001589375;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter,s:Adhaeribacter_aerolatus;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter,s:Adhaeribacter_aerolatus;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter,s:Adhaeribacter_aerolatus	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter
OTU108	SS|0.9700|GQ421846_S001589375;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales
OTU109	SS|1.0000|AB267476_S000721190;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavisolibacter	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU110	US|0.9930|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca;	d:Bacteria	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes
OTU111	SS|0.8700|AB266389_S002235662;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU112	US|0.9727|AJ420142_S000145622;d:Bacteria,p:"Chloroflexi",c:Thermomicrobia	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia,o:Sphaerobacterales,f:Sphaerobacteraceae	d:Bacteria,p:"Chloroflexi"	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia
OTU113	SS|0.8800|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca;	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca	d:Bacteria
OTU114	SS|0.9000|KF494339_S004077890;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Rubrobacterales,f:Rubrobacteraceae,g:Rubrobacter	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Rubrobacterales,f:Rubrobacteraceae,g:Rubrobacter,s:Rubrobacter_naiadicus;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Rubrobacterales,f:Rubrobacteraceae,g:Rubrobacter	d:Bacteria
OTU115	SS|0.9900|X70769_S000529355;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_XIII,g:GpXIII;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria
OTU116	US|0.9727|EF457470_S000834895;d:Bacteria,p:"Chloroflexi",c:Chloroflexia	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Chloroflexia
OTU117	SS|0.9000|GQ141052_S001550854;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Fibrella,s:Fibrella_aestuarina	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Fibrella,s:Fibrella_aestuarina;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Fibrella,s:Fibrella_aestuarina	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales
OTU118	SS|1.0000|AB267478_S000721192;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU119	SS|0.9200|HM362433_S002229124;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Microvirga	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU120	SS|0.9100|EF457470_S000834895;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria
OTU121	US|0.9727|AJ420142_S000145622;d:Bacteria,p:"Chloroflexi",c:Thermomicrobia	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia,o:Sphaerobacterales,f:Sphaerobacteraceae,g:Sphaerobacter,s:Sphaerobacter_thermophilus;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia
OTU122	SS|1.0000|Y18791_S000003918;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_IX,g:GpIX,s:Halospirulina_tapeticola;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria
OTU123	GS|98.4|GQ421847_S001589376;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Segetibacter,s:Segetibacter_aerophilus;	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Segetibacter,s:Segetibacter_aerophilus;	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Segetibacter	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU124	GSL|99.6|AF064702_S000428343;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cellulomonadaceae,g:Cellulomonas	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cellulomonadaceae,g:Cellulomonas	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cellulomonadaceae,g:Cellulomonas	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cellulomonadaceae,g:Cellulomonas
OTU125	SS|0.8300|KF459924_S004053537;d:Bacteria,p:"Actinobacteria"	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:Solirubrobacter_phytolaccae;	d:Bacteria,p:"Actinobacteria"	d:Bacteria
OTU126	GS|97.6|AB245347_S000627883;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_ginsengisoli;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_ginsengisoli;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
OTU127	US|1.0000|JX555981_S003617746;d:Bacteria,p:Poribacteria	d:Bacteria	d:Bacteria	d:Bacteria,p:Poribacteria
